xi         mu          p          mu_min      mu_max      p_min      p_max      alpha_t  ep         chi_m      alpha_m    Pm         ddmp        ddmt        ddmv        ddmb              Lambda      Rm          Ga         q          alpha_v    delta      ms               Omega      kappa_BP   lambda_BP  E                Br_Bphi_SM Bphi_Bz_SM Br_Bz_SM         r_A        z_A              r_max      twoPjet_Pacc
0.201      0.0023      2.042      0.0010      0.0030      1.942      2.142      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            19.420      20.420      1.545      20.05      0.048      0.988      0.098            0.894      3.034      2.997      2.714            0.460      3.310      1.524            1.838      0.842            2.092      0.592
0.201      0.0048      2.139      0.0042      0.0062      2.039      2.239      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            20.390      21.390      1.471      14.56      0.069      0.988      0.148            0.889      2.196      3.007      2.705            0.508      2.688      1.367            1.842      0.912            2.082      0.588
0.201      0.0130      2.139      0.0109      0.0309      2.039      2.239      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            20.390      21.390      1.471      8.816      0.114      0.987      0.244            0.888      1.346      3.016      2.708            0.588      1.894      1.114            1.853      1.122            2.030      0.590
0.201      0.0048      2.139      0.0037      0.0057      2.039      2.239      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            20.390      21.390      1.471      14.56      0.069      0.988      0.148            0.889      2.196      3.007      2.705            0.508      2.688      1.367            1.842      0.912            2.082      0.588
0.201      0.0023      2.042      0.0023      0.0043      1.942      2.142      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            19.420      20.420      1.545      20.01      0.048      0.988      0.098            0.894      3.028      2.998      2.714            0.477      3.249      1.550            1.835      0.834            2.099      0.592
0.201      0.0048      2.139      0.0047      0.0067      2.039      2.239      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            20.390      21.390      1.471      14.56      0.069      0.988      0.148            0.889      2.196      3.007      2.705            0.508      2.688      1.367            1.842      0.912            2.082      0.588
0.201      0.0130      2.148      0.0123      0.0323      2.136      2.336      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            20.485      21.485      1.464      8.853      0.114      0.987      0.245            0.888      1.350      3.015      2.705            0.592      1.895      1.121            1.848      1.108            2.023      0.589
0.201      0.0023      2.042      0.0018      0.0038      1.942      2.142      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            19.420      20.420      1.545      20.05      0.048      0.988      0.098            0.894      3.034      2.997      2.714            0.459      3.317      1.522            1.834      0.840            2.154      0.592
0.201      0.0023      2.139      0.0011      0.0031      2.039      2.239      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            20.390      21.390      1.471      20.99      0.048      0.988      0.103            0.889      3.148      2.987      2.677            0.470      3.357      1.578            1.837      0.817            2.159      0.577
0.201      0.0023      2.236      0.0011      0.0031      2.136      2.336      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            21.360      22.360      1.404      21.93      0.048      0.988      0.108            0.885      3.259      2.973      2.636            0.497      3.327      1.654            1.836      0.792            2.108      0.560
0.201      0.0023      2.139      0.0016      0.0036      2.039      2.239      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            20.390      21.390      1.471      20.99      0.048      0.988      0.103            0.889      3.148      2.987      2.677            0.470      3.357      1.578            1.837      0.817            2.159      0.577
0.201      0.0023      2.042      0.0013      0.0033      1.942      2.142      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            19.420      20.420      1.545      20.05      0.048      0.988      0.098            0.894      3.034      2.997      2.714            0.459      3.317      1.522            1.834      0.840            2.154      0.592
0.201      0.0023      2.236      0.0016      0.0036      2.136      2.336      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            21.360      22.360      1.404      21.93      0.048      0.988      0.108            0.885      3.259      2.973      2.636            0.497      3.327      1.654            1.836      0.792            2.108      0.560
0.187      0.0610      2.236      0.0411      0.0611      2.136      2.336      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            21.360      22.360      1.404      4.241      0.247      0.981      0.552            0.877      0.660      3.202      2.980            0.880      1.114      0.980            1.912      1.443            2.029      0.591
0.187      0.0048      2.236      0.0029      0.0049      2.136      2.336      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            21.360      22.360      1.404      15.16      0.070      0.988      0.156            0.884      2.113      3.159      2.955            0.507      2.747      1.393            1.898      0.943            2.133      0.583
0.187      0.0610      2.236      0.0464      0.0664      2.136      2.336      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            21.360      22.360      1.404      4.242      0.247      0.981      0.552            0.877      0.660      3.202      2.980            0.878      1.114      0.978            1.912      1.443            2.025      0.591
0.187      0.0008      2.432      0.0007      0.0009      2.233      2.433      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            23.322      24.322      1.286      40.00      0.029      0.988      0.070            0.876      5.401      3.028      2.705            0.542      3.930      2.129            1.869      0.709            2.200      0.498
0.187      0.0048      2.236      0.0037      0.0057      2.136      2.336      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            21.360      22.360      1.404      15.16      0.070      0.988      0.156            0.884      2.113      3.159      2.955            0.507      2.749      1.393            1.893      0.939            2.192      0.583
0.187      0.0610      2.236      0.0590      0.0790      2.136      2.336      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            21.360      22.360      1.404      4.242      0.247      0.981      0.552            0.877      0.660      3.202      2.980            0.879      1.114      0.979            1.912      1.444            2.029      0.591
0.187      0.0023      2.139      0.0014      0.0034      2.039      2.239      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            20.390      21.390      1.471      20.93      0.048      0.988      0.103            0.889      2.927      3.149      2.966            0.457      3.389      1.550            1.896      0.872            2.134      0.587
0.187      0.0023      2.333      0.0014      0.0034      2.233      2.433      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            22.330      23.330      1.343      22.78      0.048      0.988      0.113            0.880      3.129      3.122      2.879            0.492      3.399      1.674            1.888      0.818            2.177      0.555
0.187      0.0024      2.380      0.0014      0.0034      2.330      2.530      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            22.800      23.800      1.316      23.23      0.048      0.988      0.115            0.878      3.176      3.113      2.855            0.519      3.322      1.726            1.884      0.803            2.202      0.547
0.187      0.0048      2.236      0.0042      0.0062      2.136      2.336      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            21.360      22.360      1.404      15.16      0.070      0.988      0.156            0.884      2.113      3.159      2.955            0.507      2.749      1.393            1.893      0.939            2.192      0.583
0.187      0.0049      2.333      0.0042      0.0062      2.233      2.433      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            22.330      23.330      1.343      15.79      0.070      0.988      0.163            0.880      2.182      3.147      2.915            0.523      2.769      1.449            1.892      0.906            2.201      0.569
0.187      0.0610      2.236      0.0523      0.0723      2.136      2.336      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            21.360      22.360      1.404      4.242      0.247      0.981      0.552            0.877      0.660      3.202      2.980            0.879      1.114      0.979            1.912      1.443            2.024      0.591
0.187      0.0048      2.236      0.0047      0.0067      2.136      2.336      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            21.360      22.360      1.404      15.16      0.070      0.988      0.156            0.884      2.113      3.159      2.955            0.507      2.749      1.393            1.893      0.939            2.192      0.583
0.187      0.0049      2.333      0.0047      0.0067      2.233      2.433      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            22.330      23.330      1.343      15.79      0.070      0.988      0.163            0.880      2.182      3.147      2.915            0.523      2.769      1.449            1.892      0.906            2.201      0.569
0.175      0.0049      2.333      0.0037      0.0057      2.233      2.433      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            22.330      23.330      1.343      15.74      0.070      0.988      0.163            0.880      2.040      3.307      3.195            0.507      2.800      1.420            1.949      0.969            2.242      0.577
0.175      0.0024      2.527      0.0010      0.0030      2.427      2.627      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            24.270      25.270      1.236      24.52      0.049      0.988      0.124            0.871      3.103      3.245      3.057            0.564      3.218      1.816            1.932      0.811            2.272      0.532
0.175      0.0023      2.236      0.0011      0.0031      2.136      2.336      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            21.360      22.360      1.404      21.79      0.048      0.988      0.108            0.885      2.834      3.297      3.208            0.456      3.458      1.577            1.948      0.897            2.194      0.581
0.175      0.0008      2.528      0.0007      0.0009      2.330      2.530      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            24.284      25.284      1.235      41.36      0.029      0.988      0.073            0.871      5.194      3.164      2.922            0.542      3.961      2.148            1.915      0.728            2.271      0.492
0.175      0.0134      2.333      0.0109      0.0309      2.233      2.433      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            22.330      23.330      1.343      9.501      0.116      0.987      0.270            0.879      1.246      3.314      3.194            0.597      1.970      1.177            1.950      1.159            2.182      0.578
0.175      0.0134      2.283      0.0123      0.0323      2.233      2.433      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            21.830      22.830      1.374      9.314      0.116      0.987      0.264            0.881      1.227      3.320      3.216            0.581      1.967      1.144            1.960      1.214            2.122      0.585
0.175      0.0024      2.430      0.0014      0.0034      2.330      2.530      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            23.300      24.300      1.288      23.61      0.049      0.988      0.118            0.875      3.016      3.266      3.112            0.505      3.394      1.715            1.933      0.836            2.329      0.549
0.175      0.0024      2.477      0.0014      0.0034      2.427      2.627      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            23.770      24.770      1.262      24.05      0.049      0.988      0.121            0.873      3.059      3.256      3.085            0.508      3.416      1.734            1.937      0.829            2.246      0.541
0.175      0.0023      2.236      0.0016      0.0036      2.136      2.336      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            21.360      22.360      1.404      21.79      0.048      0.988      0.108            0.885      2.834      3.297      3.208            0.456      3.458      1.577            1.948      0.897            2.194      0.581
0.175      0.0049      2.333      0.0047      0.0067      2.233      2.433      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            22.330      23.330      1.343      15.74      0.070      0.988      0.163            0.880      2.040      3.307      3.195            0.507      2.800      1.420            1.949      0.969            2.242      0.577
0.175      0.0024      2.527      0.0020      0.0040      2.427      2.627      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            24.270      25.270      1.236      24.52      0.049      0.988      0.124            0.871      3.103      3.245      3.057            0.564      3.218      1.816            1.932      0.811            2.272      0.532
0.163      0.0024      2.721      0.0010      0.0030      2.621      2.821      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            26.210      27.210      1.145      26.18      0.049      0.988      0.135            0.862      3.037      3.383      3.253            0.552      3.361      1.855            1.984      0.821            2.415      0.508
0.163      0.0624      2.333      0.0464      0.0664      2.233      2.433      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            22.330      23.330      1.343      4.381      0.250      0.980      0.583            0.872      0.591      3.533      3.535            0.866      1.146      0.992            2.022      1.580            2.159      0.590
0.163      0.0137      2.477      0.0109      0.0309      2.427      2.627      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            23.770      24.770      1.262      10.00      0.117      0.986      0.290            0.872      1.208      3.474      3.441            0.617      2.001      1.235            1.998      1.147            2.252      0.564
0.163      0.0136      2.380      0.0109      0.0309      2.330      2.530      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            22.800      23.800      1.316      9.646      0.117      0.986      0.277            0.876      1.175      3.490      3.491            0.585      2.002      1.172            2.017      1.243            2.179      0.578
0.163      0.0050      2.430      0.0033      0.0053      2.330      2.530      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            23.300      24.300      1.288      16.31      0.071      0.988      0.171            0.875      1.956      3.476      3.470            0.506      2.851      1.443            2.010      1.005            2.314      0.571
0.163      0.0050      2.527      0.0033      0.0053      2.427      2.627      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            24.270      25.270      1.236      16.93      0.071      0.988      0.179            0.870      2.011      3.460      3.420            0.523      2.861      1.496            2.004      0.968            2.276      0.556
0.163      0.0050      2.430      0.0037      0.0057      2.330      2.530      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            23.300      24.300      1.288      16.31      0.071      0.988      0.171            0.875      1.956      3.476      3.470            0.507      2.848      1.443            2.006      1.002            2.321      0.571
0.163      0.0135      2.330      0.0123      0.0323      2.330      2.530      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            22.304      23.304      1.345      9.463      0.116      0.986      0.271            0.879      1.158      3.497      3.515            0.570      2.001      1.141            2.029      1.312            2.143      0.586
0.163      0.0050      2.430      0.0047      0.0067      2.330      2.530      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            23.300      24.300      1.288      16.31      0.071      0.988      0.171            0.875      1.956      3.476      3.470            0.507      2.848      1.443            2.006      1.002            2.321      0.571
0.163      0.0624      2.333      0.0523      0.0723      2.233      2.433      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            22.330      23.330      1.343      4.381      0.250      0.980      0.583            0.872      0.591      3.533      3.535            0.866      1.148      0.994            2.025      1.589            2.158      0.590
0.152      0.0051      2.721      0.0033      0.0053      2.621      2.821      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            26.210      27.210      1.145      18.06      0.072      0.987      0.195            0.861      1.971      3.614      3.641            0.558      2.845      1.589            2.050      0.957            2.447      0.534
0.152      0.0139      2.549      0.0123      0.0323      2.524      2.724      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            24.490      25.490      1.225      10.23      0.118      0.986      0.301            0.868      1.147      3.653      3.734            0.615      2.029      1.247            2.059      1.199            2.305      0.560
0.152      0.0139      2.527      0.0123      0.0323      2.427      2.627      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            24.270      25.270      1.236      10.15      0.118      0.986      0.298            0.869      1.140      3.657      3.747            0.607      2.030      1.232            2.061      1.217            2.300      0.563
0.152      0.0025      2.818      0.0016      0.0036      2.718      2.918      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            27.180      28.180      1.104      26.94      0.050      0.988      0.140            0.857      2.896      3.551      3.521            0.553      3.384      1.871            2.039      0.848            2.426      0.502
0.152      0.0025      2.915      0.0016      0.0036      2.815      3.015      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            28.150      29.150      1.066      27.79      0.050      0.988      0.146            0.853      2.957      3.519      3.442            0.587      3.297      1.936            2.034      0.827            2.420      0.483
0.152      0.0025      2.818      0.0011      0.0031      2.718      2.918      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            27.180      28.180      1.104      26.94      0.050      0.988      0.140            0.857      2.896      3.551      3.521            0.553      3.384      1.871            2.039      0.848            2.426      0.502
0.152      0.0014      2.915      0.0010      0.0030      2.815      3.015      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            28.150      29.150      1.066      37.00      0.038      0.988      0.110            0.853      3.923      3.462      3.349            0.610      3.519      2.148            2.025      0.778            2.520      0.461
0.152      0.0025      2.818      0.0010      0.0030      2.718      2.918      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            27.180      28.180      1.104      26.93      0.050      0.988      0.140            0.857      2.895      3.551      3.521            0.550      3.396      1.868            2.036      0.846            2.435      0.502
0.152      0.0139      2.527      0.0109      0.0309      2.427      2.627      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            24.270      25.270      1.236      10.15      0.118      0.986      0.298            0.869      1.140      3.657      3.747            0.607      2.029      1.232            2.062      1.218            2.298      0.563
0.152      0.0051      2.624      0.0033      0.0053      2.524      2.724      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            25.240      26.240      1.189      17.47      0.071      0.987      0.187            0.866      1.923      3.635      3.701            0.531      2.874      1.527            2.059      0.996            2.356      0.550
0.152      0.0666      2.139      0.0666      0.0866      2.039      2.239      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            20.390      21.390      1.471      3.872      0.258      0.980      0.552            0.882      0.504      3.755      3.974            0.923      1.024      0.945            2.087      1.867            2.182      0.627
0.149      0.0139      2.517      0.0139      0.0339      2.417      2.617      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            24.170      25.170      1.241      10.10      0.118      0.986      0.297            0.870      1.114      3.716      3.853            0.601      2.030      1.219            2.086      1.259            2.333      0.567
0.142      0.0052      2.818      0.0047      0.0067      2.718      2.918      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            27.180      28.180      1.104      18.58      0.072      0.987      0.204            0.857      1.881      3.792      3.923            0.560      2.871      1.607            2.114      0.994            2.518      0.527
